zipcode	count	mean	median
19713	142	212213.02464788733	198975.0
19711	142	281195.0669014084	258675.0
19401	142	156122.46830985916	147250.0
19437	142	0.0	0.0
19435	142	270304.57746478874	210750.0
19428	142	342416.09154929576	327025.0
19426	142	351103.1408450704	340675.0
19425	142	471315.03873239434	445500.0
19422	142	435864.7359154929	416750.0
19406	142	324572.1971830986	321125.0
19405	142	226156.22535211267	205067.5
19403	142	267034.6901408451	245725.0
19390	142	311747.47535211267	285000.0
19440	142	317150.08450704225	302057.5
19382	142	418777.46830985916	396750.0
19380	142	395707.9647887324	371250.0
19374	142	285516.4401408451	287475.0
19373	142	584561.7711267605	564000.0
19372	142	247464.78873239437	236787.5
19365	142	197469.66549295775	183375.0
19363	142	283097.73943661974	265000.0
19362	142	253560.7394366197	235000.0
19355	142	532149.3943661972	515000.0
19438	142	323364.8767605634	301000.0
19444	142	400827.1056338028	388000.0
19709	142	347890.75352112675	335000.0
19475	142	300036.46126760566	286080.0
19707	142	410438.9718309859	386875.0
19706	142	202009.0105633803	175250.0
19703	142	226712.72887323942	215000.0
19702	142	224558.8838028169	210750.0
19701	142	278546.8908450704	260000.0
19525	142	320296.94366197183	309352.5
19520	142	299822.7640845071	282375.0
19492	142	284323.8028169014	266450.0
19481	142	0.0	0.0
19474	142	363302.20070422534	357250.0
19446	142	316539.823943662	286750.0
19473	142	313870.7711267606	310875.0
19468	142	271563.1514084507	237250.0
19465	142	284509.97535211267	267500.0
19464	142	162989.41549295775	145000.0
19462	142	358823.8556338028	350000.0
19460	142	302896.5669014084	282495.0
19456	142	340000.0	340000.0
19454	142	306119.75	287500.0
19453	142	155148.68309859154	135450.0
21071	142	397435.91549295775	360000.0
21075	142	352151.7781690141	340000.0
30058	142	147059.60211267605	134375.0
25438	142	201204.77816901408	192225.0
28071	142	184642.0915492958	178625.0
28056	142	225642.27112676058	202750.0
28054	142	172610.5176056338	165000.0
28052	142	126510.79225352113	119650.0
28037	142	343434.27464788733	328699.75
28036	142	387249.52464788733	344750.0
28034	142	182757.60563380283	166991.25
28033	142	164646.04929577466	143975.0
28032	142	183408.588028169	157000.0
28031	142	319866.588028169	282500.0
28027	142	261173.1795774648	231116.25
28025	142	204110.40492957746	186710.0
28023	142	170840.02112676058	154367.5
28021	142	128538.41197183098	115250.0
28016	142	126265.27464788733	104250.0
28012	142	273836.5985915493	261042.5
28006	142	180677.20070422534	165625.0
27054	142	156550.45070422534	137000.0
27013	142	160503.87323943662	136500.0
25446	142	290995.1021126761	287500.0
25443	142	328344.323943662	306500.0
28075	142	317512.42253521126	299750.0
28078	142	331355.45070422534	304781.25
28079	142	278449.5211267606	256584.0
28107	142	259628.38732394367	234475.0
28133	142	144159.48591549296	136750.0
28125	142	273213.2957746479	234750.0
28124	142	226133.54929577466	219500.0
28120	142	227896.661971831	215000.0
28119	142	79035.36971830986	73000.0
28117	142	386076.0211267606	356754.75
28115	142	260161.49647887325	245723.75
28112	142	202370.16549295775	175975.0
28110	142	233228.92253521126	211250.0
28105	142	289918.1161971831	268250.0
28080	142	240154.35915492958	196125.0
28104	142	375362.5211267606	361246.25
28103	142	185496.29929577466	160000.0
28101	142	309649.0809859155	285072.5
28098	142	171682.13732394367	157250.0
28092	142	178050.13732394367	159000.0
28091	142	110809.57042253521	70500.0
28088	142	168736.5633802817	151560.0
28083	142	153000.94366197183	136500.0
28081	142	176965.08450704225	155750.0
25442	142	315218.54225352115	287500.0
25430	142	279725.96126760566	259200.0
21076	142	410087.77464788733	390530.0
25425	142	249738.70774647887	230000.0
22714	142	359913.7676056338	330000.0
22713	142	316828.5633802817	281450.0
22712	142	307397.8309859155	293500.0
22709	142	272370.1408450704	242000.0
22701	142	289309.9859154929	275000.0
22663	142	350782.03169014084	305153.0
22643	142	510618.3098591549	490000.0
22642	142	243235.8485915493	229900.0
22640	142	533076.9366197183	402500.0
22639	142	678412.6971830986	521500.0
22630	142	241588.088028169	232450.0
22627	142	607443.3767605633	437500.0
22623	142	206987.85563380283	197000.0
22620	142	369717.3661971831	355945.5
22611	142	380933.411971831	379497.5
22610	142	321013.49647887325	297675.0
22556	142	347167.29225352115	325250.0
22554	142	371376.29929577466	349697.5
22553	142	324414.5140845071	304200.0
22551	142	289353.4014084507	274937.5
22534	142	243130.4471830986	219975.0
22715	142	255433.65492957746	223000.0
22716	142	540047.588028169	442500.0
22718	142	353292.2429577465	300000.0
22735	142	278211.7147887324	261535.0
25414	142	278766.1408450704	267300.0
22749	142	546870.9507042253	410000.0
22747	142	529570.676056338	481475.0
22743	142	368725.07746478874	245000.0
22742	142	324539.8908450704	306225.0
22740	142	513104.74647887325	387000.0
22738	142	309822.86971830984	258218.75
22737	142	341667.45070422534	322750.0
22736	142	272251.71126760566	275000.0
22734	142	271116.7323943662	259975.0
22719	142	376140.1021126761	390000.0
22733	142	295265.88028169016	267475.0
22732	142	318650.338028169	225000.0
22731	142	251924.82394366196	239900.0
22728	142	384733.5	374250.0
22727	142	252092.8415492958	237000.0
22726	142	316950.70774647885	297000.0
22724	142	418664.2218309859	396750.0
22722	142	245216.9014084507	193500.0
22720	142	382857.55633802817	389950.0
28134	142	275839.1232394366	241445.0
28135	142	152656.0915492958	139000.0
28138	142	171926.51408450704	141875.0
28144	142	128045.15492957746	104762.5
30017	142	281930.9859154929	263506.25
30016	142	165708.16549295775	160750.0
30014	142	189651.15492957746	173500.0
30013	142	192593.29577464788	175000.0
30012	142	145243.0176056338	136970.0
30011	142	226181.27112676058	191725.0
30009	142	409801.9366197183	415250.0
30008	142	201057.4894366197	182125.0
30005	142	455625.13028169016	416225.0
30004	142	420455.3309859155	386375.0
30002	142	345284.8169014084	319975.0
29745	142	235211.9190140845	231250.0
29743	142	274403.3978873239	216000.0
29742	142	179332.67605633804	164200.0
29732	142	219366.74295774646	200000.0
29730	142	191753.46478873238	169450.0
29729	142	182391.46126760563	175250.0
29726	142	211357.39436619717	201325.0
29720	142	229096.2605633803	223678.75
29717	142	167873.83450704225	156450.0
29715	142	294848.5950704225	274475.0
30019	142	286780.15845070424	268185.0
30021	142	175717.96126760563	165250.0
30022	142	388821.1866197183	359750.0
30041	142	374528.1549295775	355750.0
30056	142	194812.79577464788	173250.0
30055	142	198677.00352112675	203850.0
30054	142	225134.1514084507	203075.0
30052	142	241689.22183098592	227125.0
30047	142	235587.5	219975.0
30046	142	197030.95774647887	178750.0
30045	142	238978.89788732395	218624.5
30044	142	207426.47535211267	193500.0
30043	142	245648.3133802817	229000.0
30040	142	349298.0176056338	337750.0
30024	142	363054.1232394366	346678.75
30039	142	203861.34507042254	183450.0
30038	142	149065.65492957746	144675.0
30035	142	133243.96478873238	127100.0
30034	142	137987.89788732395	125050.0
30033	142	319581.911971831	319250.0
30032	142	167037.5704225352	169500.0
30030	142	436029.44366197183	439475.0
30028	142	326170.6549295775	297967.5
30025	142	214473.25352112675	197975.0
29714	142	152600.70422535212	137600.0
29712	142	186380.28169014084	161125.0
29710	142	284415.07042253524	273750.0
28204	142	395075.8098591549	334500.0
28213	142	199902.17253521126	172375.0
28212	142	174426.79577464788	159700.0
28211	142	473661.3978873239	444500.0
28210	142	318762.0457746479	307250.0
28209	142	370821.42957746476	338000.0
28208	142	166073.50352112675	136500.0
28207	142	752450.5704225352	732500.0
28206	142	227440.02464788733	190000.0
28205	142	294646.2676056338	275000.0
28203	142	421006.0140845071	397125.0
28215	142	201484.088028169	170725.0
28202	142	289137.4366197183	280000.0
28174	142	179626.25352112675	160000.0
28173	142	428677.70070422534	399125.0
28170	142	93336.02464788733	86500.0
28166	142	250457.46126760563	228872.5
28164	142	234049.78169014084	228250.0
28159	142	103551.19366197183	80750.0
28147	142	171450.35915492958	155000.0
28146	142	183176.21478873238	163492.5
28214	142	202912.02464788733	177900.0
28216	142	194807.89788732395	166961.25
29708	142	353557.3485915493	341667.5
28660	142	173131.49295774646	150500.0
29707	142	333393.15845070424	310000.0
29706	142	113699.29929577465	102750.0
29704	142	217678.911971831	209000.0
29067	142	123449.4542253521	118750.0
29058	142	158197.04577464788	144875.0
29055	142	112716.7147887324	95750.0
29031	142	84877.81690140846	37750.0
28689	142	201568.5704225352	206975.0
28677	142	161727.74647887325	154125.0
28634	142	145131.20774647887	137138.5
28217	142	187150.52464788733	159500.0
28625	142	183754.00704225354	161500.0
28278	142	314889.8133802817	304250.0
28277	142	349076.4471830986	330500.0
28273	142	229330.95422535212	209250.0
28270	142	387043.27464788733	349500.0
28269	142	222713.37676056338	195000.0
28262	142	207997.79577464788	183000.0
28227	142	230513.90492957746	201750.0
28226	142	377836.78169014084	352500.0
22408	142	287437.34154929576	268424.75
22407	142	286091.1408450704	269000.0
22406	142	377834.36267605633	347975.0
21727	142	250242.72535211267	227850.0
21237	142	213664.9894366197	203975.0
21236	142	237369.75352112675	228000.0
21234	142	209584.01408450704	200000.0
21231	142	253376.80633802817	248872.5
21230	142	261492.5985915493	256750.0
21229	142	116536.51056338029	111850.0
21228	142	294173.1267605634	276355.5
21227	142	216580.588028169	205150.0
21226	142	229734.4190140845	230000.0
21225	142	131562.02112676058	128725.0
21224	142	227165.11267605633	226750.0
21223	142	34690.961267605635	25000.0
21222	142	144105.5985915493	135500.0
21221	142	185823.4190140845	173625.0
21220	142	214247.49295774646	205500.0
21219	142	275350.6830985916	265000.0
21218	142	141413.77464788733	131000.0
21217	142	60044.65492957747	48860.0
21216	142	63956.17957746479	41750.0
21215	142	95350.50352112677	74000.0
21214	142	176323.2605633803	161000.0
21239	142	155915.24295774646	150149.75
21244	142	208105.32746478874	204000.0
21286	142	265528.21126760566	255000.0
21657	142	302086.1021126761	290000.0
21716	142	254731.29929577466	235475.0
21710	142	469935.8309859155	446849.75
21704	142	440206.90845070424	413000.0
21703	142	272969.75352112675	265000.0
21702	142	288445.59154929576	263818.5
21701	142	296823.70774647885	276000.0
21668	142	250965.6690140845	215500.0
21666	142	376335.9718309859	360550.0
21658	142	472345.6549295775	413550.0
21651	142	0.0	0.0
21401	142	449794.46830985916	430000.0
21638	142	400840.1901408451	380000.0
21628	142	201906.3133802817	157000.0
21623	142	265421.74647887325	244725.0
21619	142	336731.5950704225	312587.5
21617	142	348272.8838028169	329000.0
21607	142	204623.52112676058	195000.0
21409	142	409569.51056338026	391000.0
21405	142	1003695.4225352113	858750.0
21403	142	416737.78169014084	390000.0
21213	142	60325.637323943665	40000.0
21212	142	286504.2676056338	283975.0
21211	142	223569.89436619717	216500.0
21108	142	455883.20774647885	445000.0
21132	142	377739.1267605634	375874.5
21131	142	545355.3626760563	518750.0
21128	142	307296.26056338026	300000.0
21122	142	309662.6866197183	295000.0
21120	142	485322.0457746479	479700.0
21117	142	261594.36971830987	249949.5
21114	142	327506.9859154929	318500.0
21113	142	331128.3450704225	304750.0
21111	142	558543.1936619718	550410.5
21104	142	518582.57042253524	495625.0
21136	142	278273.79929577466	264500.0
21102	142	318096.5457746479	304625.0
21093	142	368251.2957746479	359700.0
21090	142	302329.7781690141	284350.0
21087	142	409311.4718309859	394750.0
21085	142	246922.10915492958	230000.0
21084	142	392059.3908450704	375000.0
21082	142	468161.72535211267	420000.0
21078	142	286014.176056338	267500.0
21077	142	390856.33450704225	378117.5
21133	142	244854.22535211267	237000.0
21140	142	469783.2042253521	438975.0
21210	142	380869.72535211267	370000.0
21162	142	417387.5528169014	406875.0
21209	142	295421.7218309859	285620.0
21208	142	244219.0704225352	230000.0
21207	142	189167.38732394367	179500.0
21206	142	143178.5704225352	134750.0
21205	142	53111.954225352114	34000.0
21204	142	414491.91549295775	408000.0
21202	142	213904.54225352113	213000.0
21201	142	212787.30633802817	217000.0
21163	142	473511.61267605633	456500.0
21161	142	399172.6478873239	395000.0
21144	142	372845.55633802817	350750.0
21160	142	293904.7957746479	284225.0
21158	142	309915.838028169	299900.0
21157	142	310320.1866197183	284500.0
21156	142	374200.5352112676	379900.0
21155	142	355333.7147887324	350000.0
21154	142	394190.30633802817	379900.0
21153	142	1065511.528169014	834875.0
21152	142	344028.82042253524	330500.0
21146	142	533199.9683098592	515000.0
21723	142	665064.3133802817	669450.0
21737	142	830812.9330985915	807143.5
22405	142	306710.25352112675	287375.0
21738	142	732078.8028169014	694750.0
22193	142	327271.2676056338	313475.0
22192	142	337731.98943661974	320000.0
22191	142	329460.6690140845	314950.0
22182	142	876373.7781690141	837625.0
22181	142	742270.6584507042	720175.0
22180	142	719378.102112676	688625.0
22172	142	383389.7711267606	374950.0
22153	142	508326.90845070424	495000.0
22152	142	480394.573943662	452700.0
22151	142	506507.51056338026	486000.0
22150	142	485091.98943661974	460000.0
22134	142	247839.46478873238	207000.0
22125	142	406743.5176056338	404250.0
22124	142	677064.8943661972	677125.0
22102	142	539318.0492957747	501000.0
22101	142	1144695.9507042253	1070000.0
22079	142	473962.9471830986	465000.0
22066	142	1158268.5246478873	1056600.0
22060	142	607915.5915492958	585000.0
22046	142	729201.3767605633	724125.0
22044	142	534048.1654929577	563375.0
22201	142	553707.0035211268	550250.0
22202	142	591791.323943662	574750.0
22203	142	515170.7957746479	500000.0
22306	142	493605.7957746479	487687.5
22401	142	329768.7781690141	318500.0
22315	142	495347.3661971831	471931.75
22314	142	660250.059859155	646000.0
22312	142	461354.661971831	442750.0
22311	142	439385.0985915493	435250.0
22310	142	475703.46126760566	447725.0
22309	142	415410.426056338	402000.0
22308	142	700784.440140845	663625.0
22307	142	749509.9647887324	718200.0
22305	142	599739.5176056338	579750.0
22204	142	447005.03873239434	431000.0
22304	142	335848.911971831	336450.0
22303	142	389640.9788732394	377602.5
22302	142	364496.59154929576	365500.0
22301	142	752697.8309859155	735000.0
22213	142	759690.440140845	736500.0
22209	142	550444.8661971831	556000.0
22207	142	984372.5669014085	940437.5
22206	142	446064.04929577466	424975.0
22205	142	864595.9049295775	849437.5
22043	142	619971.3802816902	605000.0
22042	142	534147.0492957747	513087.5
22041	142	317216.6690140845	308500.0
21776	142	325453.03873239434	313225.0
21794	142	786904.1338028169	756250.0
21793	142	296782.0070422535	280000.0
21791	142	274852.08450704225	262500.0
21788	142	255355.2605633803	244725.0
21787	142	260293.64084507042	246250.0
21784	142	381686.8908450704	367500.0
21780	142	257208.65492957746	247250.0
21778	142	379430.2323943662	325000.0
21777	142	363395.5457746479	347247.5
21774	142	406107.6232394366	386725.0
21798	142	329179.4401408451	321250.0
21773	142	359481.99647887325	343250.0
21771	142	422006.75	395000.0
21770	142	458662.99647887325	419000.0
21769	142	384051.48943661974	370000.0
21762	142	240530.28169014084	199900.0
21758	142	312484.57042253524	302500.0
21757	142	280655.9859154929	263250.0
21755	142	385172.0211267606	370750.0
21754	142	471635.71126760566	464082.0
21797	142	589469.602112676	563125.0
21901	142	247600.12676056338	239700.0
22039	142	848110.8204225352	797720.0
21921	142	228475.8309859155	215000.0
22033	142	473297.2147887324	450500.0
22032	142	597260.9330985915	562250.0
22031	142	557991.0915492958	539250.0
22030	142	559094.985915493	535662.5
22027	142	888672.3169014085	887550.0
22026	142	355828.5352112676	325225.0
22025	142	383561.34154929576	350000.0
22015	142	479989.88732394367	452500.0
22003	142	530302.5563380282	514000.0
21920	142	187525.95422535212	160000.0
21903	142	220177.52464788733	209393.75
21919	142	207744.71830985916	207225.0
21918	142	246603.03169014084	239950.0
